incident_id,service,severity,status,opened_at,resolved_at,summary,root_cause
INC-001682,auth-service,SEV4,resolved,2024-09-26 12:27:42,2024-09-26 14:45:50.809258230,Incident on auth-service triggered by a misconfigured deployment.,Insufficient connection pool sizing for peak load.
INC-001683,customer-portal,SEV2,resolved,2024-05-31 08:16:08,2024-05-31 12:49:51.233910560,Incident on customer-portal triggered by elevated traffic beyond provisioned capacity.,A memory leak introduced in the previous release caused gradual degradation.
INC-001684,notification-service,SEV4,mitigated,2025-06-01 23:47:01,2025-06-02 03:45:39.605157052,Incident on notification-service triggered by a misconfigured deployment.,A credential rotation job failed silently.
INC-001685,reporting-dashboard,SEV4,resolved,2025-11-07 09:24:03,2025-11-07 11:04:27.737963034,Incident on reporting-dashboard triggered by elevated traffic beyond provisioned capacity.,A memory leak introduced in the previous release caused gradual degradation.
INC-001686,recommendation-engine,SEV2,resolved,2025-09-03 20:35:19,2025-09-04 04:43:44.092260730,Incident on recommendation-engine triggered by an expired credential.,A memory leak introduced in the previous release caused gradual degradation.
INC-001687,inventory-service,SEV4,resolved,2025-11-12 01:29:49,2025-11-12 08:59:12.161320384,Incident on inventory-service triggered by an expired credential.,A configuration change was deployed without a canary rollout.
INC-001688,customer-portal,SEV4,resolved,2025-06-07 14:09:56,2025-06-07 19:36:39.982117040,Incident on customer-portal triggered by a downstream dependency timeout.,A memory leak introduced in the previous release caused gradual degradation.
INC-001689,shipping-tracker,SEV3,resolved,2024-02-05 22:01:12,2024-02-06 03:55:19.998695604,Incident on shipping-tracker triggered by an expired credential.,An upstream dependency exceeded its SLA during a regional failover.
INC-001690,inventory-service,SEV2,resolved,2024-07-15 01:32:09,2024-07-15 06:36:14.265093090,Incident on inventory-service triggered by an expired credential.,A credential rotation job failed silently.
INC-001691,fraud-detection,SEV4,mitigated,2025-01-02 03:40:03,2025-01-02 08:47:05.537835474,Incident on fraud-detection triggered by elevated traffic beyond provisioned capacity.,A configuration change was deployed without a canary rollout.
INC-001692,reporting-dashboard,SEV3,resolved,2025-05-26 23:15:33,2025-05-27 02:24:49.419342312,Incident on reporting-dashboard triggered by network partition between regions.,An upstream dependency exceeded its SLA during a regional failover.
INC-001693,auth-service,SEV3,resolved,2025-04-09 01:17:36,2025-04-09 05:18:15.241381686,Incident on auth-service triggered by database connection pool exhaustion.,A memory leak introduced in the previous release caused gradual degradation.
INC-001694,shipping-tracker,SEV2,resolved,2024-02-13 14:13:36,2024-02-13 15:23:10.552553964,Incident on shipping-tracker triggered by an expired credential.,Capacity was not scaled ahead of a known traffic event.
INC-001695,reporting-dashboard,SEV2,mitigated,2024-04-25 11:59:41,2024-04-25 21:51:03.901193840,Incident on reporting-dashboard triggered by a misconfigured deployment.,An upstream dependency exceeded its SLA during a regional failover.
INC-001696,payment-gateway,SEV4,resolved,2025-08-24 00:48:23,2025-08-24 10:02:18.988204238,Incident on payment-gateway triggered by database connection pool exhaustion.,A configuration change was deployed without a canary rollout.
INC-001697,api-gateway,SEV4,resolved,2024-04-06 22:34:53,2024-04-07 00:23:35.923234916,Incident on api-gateway triggered by database connection pool exhaustion.,An upstream dependency exceeded its SLA during a regional failover.
INC-001698,recommendation-engine,SEV3,resolved,2024-07-30 03:18:32,2024-07-30 03:44:05.163834104,Incident on recommendation-engine triggered by a misconfigured deployment.,A configuration change was deployed without a canary rollout.
INC-001699,notification-service,SEV2,resolved,2024-01-31 00:39:45,2024-01-31 09:00:27.952186038,Incident on notification-service triggered by database connection pool exhaustion.,Insufficient connection pool sizing for peak load.
INC-001700,auth-service,SEV4,resolved,2024-07-30 10:37:38,2024-07-30 16:36:29.535220610,Incident on auth-service triggered by database connection pool exhaustion.,Insufficient connection pool sizing for peak load.
INC-001701,billing-engine,SEV3,resolved,2024-06-25 00:46:20,2024-06-25 06:25:23.348974628,Incident on billing-engine triggered by a memory leak in a recent release.,An upstream dependency exceeded its SLA during a regional failover.
INC-001702,notification-service,SEV4,resolved,2025-03-14 21:33:58,2025-03-15 01:11:50.705470120,Incident on notification-service triggered by a memory leak in a recent release.,A credential rotation job failed silently.
INC-001703,api-gateway,SEV4,mitigated,2025-12-24 13:37:52,2025-12-24 20:00:32.092666648,Incident on api-gateway triggered by a memory leak in a recent release.,An upstream dependency exceeded its SLA during a regional failover.
INC-001704,fraud-detection,SEV2,resolved,2024-03-30 22:17:38,2024-03-31 03:03:48.278565212,Incident on fraud-detection triggered by elevated traffic beyond provisioned capacity.,An upstream dependency exceeded its SLA during a regional failover.
INC-001705,auth-service,SEV2,resolved,2024-12-04 15:08:47,2024-12-04 17:01:16.490851220,Incident on auth-service triggered by database connection pool exhaustion.,Capacity was not scaled ahead of a known traffic event.
INC-001706,notification-service,SEV4,mitigated,2025-12-07 16:21:39,2025-12-07 18:41:38.310720708,Incident on notification-service triggered by network partition between regions.,A credential rotation job failed silently.
INC-001707,customer-portal,SEV4,resolved,2025-09-01 11:01:45,2025-09-01 18:30:00.052612410,Incident on customer-portal triggered by network partition between regions.,A credential rotation job failed silently.
INC-001708,billing-engine,SEV1,resolved,2024-11-29 17:05:48,2024-11-30 01:41:28.356914886,Incident on billing-engine triggered by network partition between regions.,Insufficient connection pool sizing for peak load.
INC-001709,fraud-detection,SEV4,resolved,2025-12-18 00:08:38,2025-12-18 02:31:22.892872196,Incident on fraud-detection triggered by a memory leak in a recent release.,An upstream dependency exceeded its SLA during a regional failover.
INC-001710,notification-service,SEV4,resolved,2024-10-26 10:01:17,2024-10-26 15:49:04.467256532,Incident on notification-service triggered by an unhandled exception in a new code path.,A memory leak introduced in the previous release caused gradual degradation.
INC-001711,analytics-pipeline,SEV4,resolved,2024-10-17 12:04:55,2024-10-17 19:08:46.454464378,Incident on analytics-pipeline triggered by database connection pool exhaustion.,A credential rotation job failed silently.
INC-001712,billing-engine,SEV3,resolved,2024-09-15 09:12:19,2024-09-15 09:59:43.534995844,Incident on billing-engine triggered by a memory leak in a recent release.,A configuration change was deployed without a canary rollout.
INC-001713,auth-service,SEV4,resolved,2025-08-07 18:42:29,2025-08-08 03:56:47.111038316,Incident on auth-service triggered by an unhandled exception in a new code path.,Capacity was not scaled ahead of a known traffic event.
INC-001714,billing-engine,SEV3,resolved,2024-04-04 03:53:21,2024-04-04 11:57:40.946047026,Incident on billing-engine triggered by a misconfigured deployment.,An upstream dependency exceeded its SLA during a regional failover.
INC-001715,search-service,SEV4,resolved,2025-01-15 01:09:37,2025-01-15 10:58:54.537618076,Incident on search-service triggered by a downstream dependency timeout.,A configuration change was deployed without a canary rollout.
INC-001716,recommendation-engine,SEV2,mitigated,2025-05-02 08:40:39,2025-05-02 16:55:20.589137742,Incident on recommendation-engine triggered by a downstream dependency timeout.,A credential rotation job failed silently.
INC-001717,reporting-dashboard,SEV4,open,2024-07-05 01:47:28,,Incident on reporting-dashboard triggered by an unhandled exception in a new code path.,
INC-001718,api-gateway,SEV4,resolved,2025-04-23 17:27:04,2025-04-23 17:46:43.262262772,Incident on api-gateway triggered by a memory leak in a recent release.,A configuration change was deployed without a canary rollout.
INC-001719,order-service,SEV4,open,2025-02-11 02:27:26,,Incident on order-service triggered by network partition between regions.,
INC-001720,customer-portal,SEV1,resolved,2025-01-02 20:56:19,2025-01-02 21:55:30.635711500,Incident on customer-portal triggered by network partition between regions.,A memory leak introduced in the previous release caused gradual degradation.
INC-001721,recommendation-engine,SEV3,resolved,2024-09-14 21:05:19,2024-09-15 02:38:07.866639520,Incident on recommendation-engine triggered by a downstream dependency timeout.,Capacity was not scaled ahead of a known traffic event.
INC-001722,fraud-detection,SEV2,resolved,2025-09-15 18:04:54,2025-09-16 02:19:22.408832088,Incident on fraud-detection triggered by a memory leak in a recent release.,Capacity was not scaled ahead of a known traffic event.
INC-001723,inventory-service,SEV4,resolved,2025-03-24 01:00:48,2025-03-24 09:26:32.170883082,Incident on inventory-service triggered by a memory leak in a recent release.,A configuration change was deployed without a canary rollout.
INC-001724,auth-service,SEV2,resolved,2025-09-04 15:00:09,2025-09-05 00:35:07.160349876,Incident on auth-service triggered by database connection pool exhaustion.,A credential rotation job failed silently.
INC-001725,notification-service,SEV4,resolved,2024-03-06 09:15:33,2024-03-06 18:22:37.044742764,Incident on notification-service triggered by a downstream dependency timeout.,A credential rotation job failed silently.
INC-001726,auth-service,SEV3,open,2024-06-02 05:00:23,,Incident on auth-service triggered by a misconfigured deployment.,
INC-001727,billing-engine,SEV3,resolved,2024-02-27 08:32:35,2024-02-27 13:38:56.419888412,Incident on billing-engine triggered by a downstream dependency timeout.,A memory leak introduced in the previous release caused gradual degradation.
INC-001728,notification-service,SEV4,resolved,2024-12-15 05:21:18,2024-12-15 11:06:55.351876602,Incident on notification-service triggered by a misconfigured deployment.,Insufficient connection pool sizing for peak load.
INC-001729,inventory-service,SEV4,open,2025-11-16 05:15:00,,Incident on inventory-service triggered by a misconfigured deployment.,
INC-001730,notification-service,SEV4,open,2025-12-27 21:28:46,,Incident on notification-service triggered by an expired credential.,
INC-001731,warehouse-management,SEV3,resolved,2025-06-19 14:18:42,2025-06-19 19:17:23.113216524,Incident on warehouse-management triggered by a memory leak in a recent release.,Capacity was not scaled ahead of a known traffic event.
INC-001732,analytics-pipeline,SEV3,resolved,2025-11-22 08:38:08,2025-11-22 16:58:54.858499502,Incident on analytics-pipeline triggered by a downstream dependency timeout.,Insufficient connection pool sizing for peak load.
INC-001733,customer-portal,SEV4,resolved,2024-02-07 21:05:52,2024-02-08 00:29:10.604206630,Incident on customer-portal triggered by a downstream dependency timeout.,Capacity was not scaled ahead of a known traffic event.
INC-001734,customer-portal,SEV3,resolved,2025-11-29 13:05:51,2025-11-29 14:32:07.189425378,Incident on customer-portal triggered by an expired credential.,A credential rotation job failed silently.
INC-001735,auth-service,SEV4,resolved,2025-02-10 06:57:28,2025-02-10 16:50:12.978851002,Incident on auth-service triggered by an unhandled exception in a new code path.,Insufficient connection pool sizing for peak load.
INC-001736,order-service,SEV2,resolved,2025-05-22 16:58:04,2025-05-23 00:44:30.221102044,Incident on order-service triggered by a misconfigured deployment.,An upstream dependency exceeded its SLA during a regional failover.
INC-001737,warehouse-management,SEV3,mitigated,2025-02-03 03:37:08,2025-02-03 07:11:35.216961170,Incident on warehouse-management triggered by a downstream dependency timeout.,Insufficient connection pool sizing for peak load.
